id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
357	a,Langk Lizardman Lieutenant\0	a,Lvl: 22\0	9C	E8	A9	-1
358	a,Ratman Hunter\0	a,Lvl: 18\0	9C	E8	A9	-1
359	a,Ratman Warrior\0	a,Lvl: 19\0	9C	E8	A9	-1
360	a,Ratman Spy\0	a,Lvl: 16\0	9C	E8	A9	-1
361	a,Tunath Orc Marksman\0	a,Lvl: 10 >>---->\0	9C	E8	A9	-1
362	a,Tunath Orc Warrior\0	a,Lvl: 12*\0	79	79	FF	-1
363	a,Maraku Werewolf\0	a,Lvl: 9\0	9C	E8	A9	-1
364	a,Maraku Werewolf Chieftain\0	a,Lvl: 14*\0	79	79	FF	-1
365	a,Mountain Fungus\0	a,Lvl: 8\0	9C	E8	A9	-1
366	a,Out of Use\0	a,Lvl: 18 [x3]\0	9C	E8	A9	-1
367	a,Merkenis Escort\0	a,Lvl: 20*\0	79	79	FF	-1
368	a,Grave Keeper\0	a,Lvl: 13\0	9C	E8	A9	-1
369	a,Moonstone Beast\0	a,Lvl: 17\0	9C	E8	A9	-1
370	a,Barbed Bat\0	a,Lvl: 12\0	9C	E8	A9	-1
371	a,Mist Terror\0	a,Lvl: 15*\0	79	79	FF	-1
372	a,Baraq Orc Fighter\0	a,Lvl: 10*\0	79	79	FF	-1
373	a,Baraq Orc Warrior Leader\0	a,Lvl: 11\0	9C	E8	A9	-1
374	a,Baranka's Guard\0	a,Lvl: 22*\0	79	79	FF	-1
375	a,Baranka's Escort\0	a,Lvl: 21*\0	79	79	FF	-1
376	a,Varikan Brigand Leader\0	a,Lvl: 10* [x2]\0	79	79	FF	-1
377	a,Varika's Bandit\0	a,Lvl: 7 [x1/2]\0	9C	E8	A9	-1
378	a,Stone Giant\0	a,Lvl: 13\0	9C	E8	A9	-1
379	a,Stone Soldier\0	a,Lvl: 14\0	9C	E8	A9	-1
380	a,Stone Guardian\0	a,Lvl: 16\0	9C	E8	A9	-1
381	a,Vaiss Orc\0	a,Lvl: 10\0	9C	E8	A9	-1
382	a,Vaiss Orc Warrior Leader\0	a,Lvl: 11\0	9C	E8	A9	-1
383	a,Arachnid Hunter\0	a,Lvl: 30*\0	79	79	FF	-1
384	a,Out of Use\0	a,Lvl: 20 [x3]\0	9C	E8	A9	-1
385	a,Balor Orc Archer\0	a,Lvl: 8 >>---->\0	9C	E8	A9	-1
386	a,Balor Orc Fighter\0	a,Lvl: 10*\0	79	79	FF	-1
387	a,Balor Orc Fighter Leader\0	a,Lvl: 12*\0	79	79	FF	-1
388	a,Balor Orc Lieutenant\0	a,Lvl: 11\0	9C	E8	A9	-1
389	a,Boogle Ratman\0	a,Lvl: 16\0	9C	E8	A9	-1
390	a,Boogle Ratman Leader\0	a,Lvl: 18\0	9C	E8	A9	-1
391	a,Red Fox\0	a,Lvl: 2\0	9C	E8	A9	-1
392	a,Redeye Bat\0	a,Lvl: 15\0	9C	E8	A9	-1
393	a,Red Scavenger Spider\0	a,Lvl: 16\0	9C	E8	A9	-1
394	a,Crimson Tarantula\0	a,Lvl: 15*\0	79	79	FF	-1
395	a,Out of Use\0	a,Lvl: 20 [x1/2] >>---->\0	9C	E8	A9	-1
396	a,Out of Use\0	a,Lvl: 22 [x1/2]\0	9C	E8	A9	-1
397	a,Out of Use\0	a,Lvl: 25 [x3]\0	9C	E8	A9	-1
398	a,Vrykolakas\0	a,Lvl: 15* [x2]\0	79	79	FF	-1
399	a,Vrykolakas Wolfkin\0	a,Lvl: 9 [x1/2]\0	9C	E8	A9	-1
400	a,Blood Fungus\0	a,Lvl: 12\0	9C	E8	A9	-1
401	a,Veelan Bugbear\0	a,Lvl: 23\0	9C	E8	A9	-1
402	a,Veelan Bugbear Warrior\0	a,Lvl: 24*\0	79	79	FF	-1
403	a,Hunter Tarantula\0	a,Lvl: 16\0	9C	E8	A9	-1
404	a,Silent Horror\0	a,Lvl: 16*\0	79	79	FF	-1
405	a,Young Brown Fox\0	a,Lvl: 1\0	9C	E8	A9	-1
406	a,Young Red Fox\0	a,Lvl: 1\0	9C	E8	A9	-1
407	a,Young Crimson Fox\0	a,Lvl: 1\0	9C	E8	A9	-1
408	a,Sharuk's Henchmen\0	a,Lvl: 26 [x1/2] >>---->\0	9C	E8	A9	-1
409	a,Soul Scavenger\0	a,Lvl: 29 [x3]\0	9C	E8	A9	-1
410	a,Scavenger Spider\0	a,Lvl: 15*\0	79	79	FF	-1
411	a,Scavenger Bat\0	a,Lvl: 18\0	9C	E8	A9	-1
412	a,Susceptor\0	a,Lvl: 49*\0	79	79	FF	-1
413	a,Out of Use\0	a,Lvl: 20 [x1/2]\0	9C	E8	A9	-1
414	a,Sukar Wererat Chief\0	a,Lvl: 23 [x3]\0	9C	E8	A9	-1
415	a,Scarlet Salamander\0	a,Lvl: 17\0	9C	E8	A9	-1
416	a,Scarlet Salamander Elder\0	a,Lvl: 18\0	9C	E8	A9	-1
417	a,Sirocco Gargoyle\0	a,Lvl: 37 [x1/2]\0	9C	E8	A9	-1
418	a,Crystalline Beast\0	a,Lvl: 18\0	9C	E8	A9	-1
419	a,Akaste Succubus\0	a,Lvl: 20*\0	79	79	FF	-1
420	a,Akaste Succubus Turen\0	a,Lvl: 21*\0	79	79	FF	-1
421	a,Akaste Succubus Tilfo\0	a,Lvl: 22*\0	79	79	FF	-1
422	a,Akaste Bone Warlord\0	a,Lvl: 17*\0	79	79	FF	-1
423	a,Akaste Bone Archer\0	a,Lvl: 14 >>---->\0	9C	E8	A9	-1
424	a,Akaste Bone Lord\0	a,Lvl: 19*\0	79	79	FF	-1
425	a,Akaste Bone Soldier\0	a,Lvl: 12*\0	79	79	FF	-1
426	a,Evil Eye\0	a,Lvl: 10\0	9C	E8	A9	-1
427	a,Evil Eye Watcher\0	a,Lvl: 10\0	9C	E8	A9	-1
428	a,Evil Eye Patroller\0	a,Lvl: 14\0	9C	E8	A9	-1
429	a,Evil Eye Lookout\0	a,Lvl: 14\0	9C	E8	A9	-1
430	a,Abyss Flyer\0	a,Lvl: 21 [x1/2]\0	9C	E8	A9	-1
431	a,Elf Ghost\0	a,Lvl: 20*\0	79	79	FF	-1
432	a,Elpy\0	a,Lvl: 1\0	9C	E8	A9	-1
433	a,Festering Bat\0	a,Lvl: 13\0	9C	E8	A9	-1
434	a,Yellow Hornet\0	a,Lvl: 24 [x1/2]\0	9C	E8	A9	-1
435	a,Opal Beast\0	a,Lvl: 15*\0	79	79	FF	-1
436	a,Ol Mahum Supplier\0	a,Lvl: 23\0	9C	E8	A9	-1
437	a,Ol Mahum Recruit\0	a,Lvl: 21\0	9C	E8	A9	-1
438	a,Ol Mahum General\0	a,Lvl: 26*\0	79	79	FF	-1
439	a,Ol Mahum Officer\0	a,Lvl: 24\0	9C	E8	A9	-1
440	a,Elder Brown Fox\0	a,Lvl: 3\0	9C	E8	A9	-1
441	a,Elder Longtail Fox\0	a,Lvl: 3\0	9C	E8	A9	-1
442	a,Elder Wolf\0	a,Lvl: 5\0	9C	E8	A9	-1
443	a,Elder Red Fox\0	a,Lvl: 3\0	9C	E8	A9	-1
444	a,Elder Prairie Fox\0	a,Lvl: 3\0	9C	E8	A9	-1
445	a,Uthanka Pirate\0	a,Lvl: 7 [x1/2]\0	9C	E8	A9	-1
446	a,Utuku Orc\0	a,Lvl: 6\0	9C	E8	A9	-1
447	a,Utuku Orc Archer\0	a,Lvl: 8 >>---->\0	9C	E8	A9	-1
448	a,Utuku Orc Grunt\0	a,Lvl: 7\0	9C	E8	A9	-1
449	a,Will-O-Wisp\0	a,Lvl: 15\0	9C	E8	A9	-1
450	a,Relic Werewolf\0	a,Lvl: 9\0	9C	E8	A9	-1
451	a,Relic Spartoi\0	a,Lvl: 21 [x2]\0	9C	E8	A9	-1
452	a,Kaysha Herald Of Ikaros\0	a,Lvl: 25 [x3]\0	9C	E8	A9	-1
453	a,Human Ghost\0	a,Lvl: 20*\0	79	79	FF	-1
454	a,Oblivion Watcher\0	a,Lvl: 17 [x1/2]\0	9C	E8	A9	-1
455	a,Doom Soldier\0	a,Lvl: 14*\0	79	79	FF	-1
456	a,Ashen Wolf\0	a,Lvl: 4\0	9C	E8	A9	-1
457	a,Zombie Soldier\0	a,Lvl: 19\0	9C	E8	A9	-1
458	a,Zombie Warrior\0	a,Lvl: 22*\0	79	79	FF	-1
459	a,Zombie Lord Farakelsus\0	a,Lvl: 25 [x3]\0	9C	E8	A9	-1
460	a,Crimson Spider\0	a,Lvl: 15*\0	79	79	FF	-1
461	a,Dungeon Spider\0	a,Lvl: 15*\0	79	79	FF	-1
462	a,Cave Blade Spider\0	a,Lvl: 17*\0	79	79	FF	-1
463	a,Dungeon Skeleton Archer\0	a,Lvl: 13 >>---->\0	9C	E8	A9	-1
464	a,Dungeon Skeleton\0	a,Lvl: 12*\0	79	79	FF	-1
465	a,Prairie Fox\0	a,Lvl: 2\0	9C	E8	A9	-1
466	a,Pincer Spider\0	a,Lvl: 17*\0	79	79	FF	-1
467	a,Tracker Sharuk\0	a,Lvl: 28 [x4]\0	9C	E8	A9	-1
468	a,Kaboo Orc\0	a,Lvl: 6\0	9C	E8	A9	-1
469	a,Kaboo Orc Archer\0	a,Lvl: 8 >>---->\0	9C	E8	A9	-1
470	a,Kaboo Orc Grunt\0	a,Lvl: 7\0	9C	E8	A9	-1
471	a,Kaboo Orc Fighter\0	a,Lvl: 10*\0	79	79	FF	-1
472	a,Kaboo Orc Fighter Leader\0	a,Lvl: 12*\0	79	79	FF	-1
473	a,Kaboo Orc Fighter Lieutenant\0	a,Lvl: 11\0	9C	E8	A9	-1
474	a,Kasha Spider\0	a,Lvl: 15\0	9C	E8	A9	-1
475	a,Kasha Wolf\0	a,Lvl: 4\0	9C	E8	A9	-1
476	a,Kasha Fang Spider\0	a,Lvl: 16\0	9C	E8	A9	-1
477	a,Kasha Timber Wolf\0	a,Lvl: 6\0	9C	E8	A9	-1
478	a,Kasha Blade Spider\0	a,Lvl: 17\0	9C	E8	A9	-1
479	a,Kasha Bear\0	a,Lvl: 15*\0	79	79	FF	-1
480	a,Blade Bat\0	a,Lvl: 10\0	9C	E8	A9	-1
481	a,Bearded Keltir\0	a,Lvl: 1\0	9C	E8	A9	-1
482	a,Corpse Scavenger\0	a,Lvl: 26 [x1/2]\0	9C	E8	A9	-1
483	a,Corpse Candle\0	a,Lvl: 17\0	9C	E8	A9	-1
484	a,Follower Of Kuroboros\0	a,Lvl: 23 [x1/2]\0	9C	E8	A9	-1
485	a,Priest Of Kuroboros\0	a,Lvl: 25 [x3]\0	9C	E8	A9	-1
486	a,Soldier Of Kuroboros\0	a,Lvl: 26 [x1/2] >>---->\0	9C	E8	A9	-1
487	a,Kuruka Ratman\0	a,Lvl: 16\0	9C	E8	A9	-1
488	a,Kuruka Ratman Hunter\0	a,Lvl: 17\0	9C	E8	A9	-1
489	a,Quicksilver Beast\0	a,Lvl: 15*\0	79	79	FF	-1
490	a,Death Doll\0	a,Lvl: 40*\0	79	79	FF	-1
491	a,Crypt Horror\0	a,Lvl: 15*\0	79	79	FF	-1
492	a,Kirunak's Guards\0	a,Lvl: 21\0	9C	E8	A9	-1
493	a,Tiger Hornet\0	a,Lvl: 28 [x3]\0	9C	E8	A9	-1
494	a,Turek War Hound\0	a,Lvl: 24 [x2]\0	9C	E8	A9	-1
495	a,Turek Orc Warlord\0	a,Lvl: 30* [x2]\0	79	79	FF	-1
496	a,Turek Orc Archer\0	a,Lvl: 27 [x2] >>---->\0	9C	E8	A9	-1
497	a,Turek Orc Skirmisher\0	a,Lvl: 28* [x2]\0	79	79	FF	-1
498	a,Turek Orc Supplier\0	a,Lvl: 27 [x2]\0	9C	E8	A9	-1
499	a,Turek Orc Footman\0	a,Lvl: 26 [x2]\0	9C	E8	A9	-1
500	a,Turek Orc Sentinel\0	a,Lvl: 25 [x2]\0	9C	E8	A9	-1
501	a,Turek Orc Shaman\0	a,Lvl: 29 [x2]\0	9C	E8	A9	-1
502	a,Twink Puma\0	a,Lvl: 15*\0	79	79	FF	-1
503	a,Farakelsus Zombie\0	a,Lvl: 21 [x1/2]\0	9C	E8	A9	-1
504	a,Dread Soldier\0	a,Lvl: 14*\0	79	79	FF	-1
505	a,Ruin Bat\0	a,Lvl: 20\0	9C	E8	A9	-1
506	a,Ruin Imp\0	a,Lvl: 17\0	9C	E8	A9	-1
507	a,Ruin Imp Elder\0	a,Lvl: 21*\0	79	79	FF	-1
508	a,Plunder Tarantula\0	a,Lvl: 17*\0	79	79	FF	-1
509	a,Spore Fungus\0	a,Lvl: 9\0	9C	E8	A9	-1
510	a,Puma\0	a,Lvl: 12\0	9C	E8	A9	-1
511	a,Pitchstone Golem\0	a,Lvl: 19\0	9C	E8	A9	-1
512	a,Field Stalker\0	a,Lvl: 35*\0	79	79	FF	-1
513	a,Skeleton Knight\0	a,Lvl: 32*\0	79	79	FF	-1
514	a,Shield Skeleton\0	a,Lvl: 15\0	9C	E8	A9	-1
515	a,Skeleton Infantryman\0	a,Lvl: 16\0	9C	E8	A9	-1
516	a,Skeleton Sentinel\0	a,Lvl: 14*\0	79	79	FF	-1
517	a,Skeleton Hunter\0	a,Lvl: 12*\0	79	79	FF	-1
518	a,Skeleton Hunter Archer\0	a,Lvl: 13 >>---->\0	9C	E8	A9	-1
519	a,Skeleton Pikeman\0	a,Lvl: 27*\0	79	79	FF	-1
520	a,Pirate Captain Uthanka\0	a,Lvl: 10* [x2]\0	79	79	FF	-1
521	a,Whinstone Golem\0	a,Lvl: 14\0	9C	E8	A9	-1
522	a,White Fang\0	a,Lvl: 10* [x2]\0	79	79	FF	-1
523	a,Wasteland Basilisk\0	a,Lvl: 33 [x1/2]\0	9C	E8	A9	-1
524	a,Grey Wolf Elder\0	a,Lvl: 7 [x1/2]\0	9C	E8	A9	-1
525	a,Gray Wolf\0	a,Lvl: 4\0	9C	E8	A9	-1
526	a,Obsidian Golem\0	a,Lvl: 15\0	9C	E8	A9	-1
527	a,White Wolf\0	a,Lvl: 4*\0	79	79	FF	-1
528	a,Goblin Lord\0	a,Lvl: 13\0	9C	E8	A9	-1
529	a,Young Brown Keltir\0	a,Lvl: 1\0	9C	E8	A9	-1
530	a,Young Red Keltir\0	a,Lvl: 1\0	9C	E8	A9	-1
531	a,Young Prairie Keltir\0	a,Lvl: 1\0	9C	E8	A9	-1
532	a,Brown Keltir\0	a,Lvl: 2\0	9C	E8	A9	-1
533	a,Longtail Keltir\0	a,Lvl: 2\0	9C	E8	A9	-1
534	a,Red Keltir\0	a,Lvl: 2\0	9C	E8	A9	-1
535	a,Prairie Keltir\0	a,Lvl: 2\0	9C	E8	A9	-1
536	a,Elder Brown Keltir\0	a,Lvl: 3\0	9C	E8	A9	-1
537	a,Elder Red Keltir\0	a,Lvl: 3\0	9C	E8	A9	-1
538	a,Elder Prairie Keltir\0	a,Lvl: 3\0	9C	E8	A9	-1
539	a,Elder Longtail Keltir\0	a,Lvl: 3\0	9C	E8	A9	-1
540	a,Gemstone Beast\0	a,Lvl: 12\0	9C	E8	A9	-1
541	a,Ore Bat\0	a,Lvl: 17\0	9C	E8	A9	-1
542	a,Skeleton Longbowman\0	a,Lvl: 19* >>---->\0	79	79	FF	-1
543	a,Ghost\0	a,Lvl: 20*\0	79	79	FF	-1
544	a,Elder Keltir\0	a,Lvl: 3\0	9C	E8	A9	-1
545	a,Young Keltir\0	a,Lvl: 1\0	9C	E8	A9	-1
546	a,Turek Orc Elder\0	a,Lvl: 34*\0	79	79	FF	-1
547	a,Ol Mahum Reserve\0	a,Lvl: 23\0	9C	E8	A9	-1
548	a,Ol Mahum Deserter\0	a,Lvl: 23*\0	79	79	FF	-1
549	a,Ol Mahum Lord\0	a,Lvl: 34* [x2]\0	79	79	FF	-1
550	a,Guardian Basilisk\0	a,Lvl: 36\0	9C	E8	A9	-1
551	a,Road Scavenger\0	a,Lvl: 37\0	9C	E8	A9	-1
552	a,Fettered Soul\0	a,Lvl: 38 [x2]\0	9C	E8	A9	-1
553	a,Windsus\0	a,Lvl: 39\0	9C	E8	A9	-1
554	a,Grandis\0	a,Lvl: 40*\0	79	79	FF	-1
555	a,Giant Fungus\0	a,Lvl: 40\0	9C	E8	A9	-1
556	a,Giant Monstereye\0	a,Lvl: 41\0	9C	E8	A9	-1
557	a,Dire Wyrm\0	a,Lvl: 42*\0	79	79	FF	-1
558	a,Rotting tree\0	a,Lvl: 43\0	9C	E8	A9	-1
559	a,Rotting Golem\0	a,Lvl: 44\0	9C	E8	A9	-1
560	a,Trisalim Spider\0	a,Lvl: 45\0	9C	E8	A9	-1
561	a,Trisalim Tarantula\0	a,Lvl: 46*\0	79	79	FF	-1
562	a,Spore Zombie\0	a,Lvl: 47\0	9C	E8	A9	-1
563	a,Manashen Gargoyle\0	a,Lvl: 40\0	9C	E8	A9	-1
564	a,Enchanted Monstereye\0	a,Lvl: 41*\0	79	79	FF	-1
565	a,Enchanted Stone Golem\0	a,Lvl: 42\0	9C	E8	A9	-1
566	a,Enchanted Iron Golem\0	a,Lvl: 43\0	9C	E8	A9	-1
567	a,Enchanted Gargoyle\0	a,Lvl: 44\0	9C	E8	A9	-1
568	a,Formor\0	a,Lvl: 45\0	9C	E8	A9	-1
569	a,Formor Elder\0	a,Lvl: 46\0	9C	E8	A9	-1
570	a,Tarlk Bugbear\0	a,Lvl: 47\0	9C	E8	A9	-1
571	a,Tarlk Bugbear Warrior\0	a,Lvl: 48*\0	79	79	FF	-1
572	a,Tarlk Bugbear High Warrior\0	a,Lvl: 49\0	9C	E8	A9	-1
573	a,Tarlk Basilisk\0	a,Lvl: 50\0	9C	E8	A9	-1
574	a,Elder Tarlk Basilisk\0	a,Lvl: 51*\0	79	79	FF	-1
575	a,Oel Mahum Warrior\0	a,Lvl: 54\0	9C	E8	A9	-1
576	a,Oel Mahum Witch Doctor\0	a,Lvl: 55 [x2]\0	9C	E8	A9	-1
577	a,Leto Lizardman\0	a,Lvl: 35\0	9C	E8	A9	-1
578	a,Leto Lizardman Archer\0	a,Lvl: 36 >>---->\0	9C	E8	A9	-1
579	a,Leto Lizardman Soldier\0	a,Lvl: 37*\0	79	79	FF	-1
580	a,Leto Lizardman Warrior\0	a,Lvl: 38 [x2]\0	9C	E8	A9	-1
581	a,Leto Lizardman Shaman\0	a,Lvl: 39\0	9C	E8	A9	-1
582	a,Leto Lizardman Overlord\0	a,Lvl: 40* [x2]\0	79	79	FF	-1
583	a,Timak Orc\0	a,Lvl: 40\0	9C	E8	A9	-1
584	a,Timak Orc Archer\0	a,Lvl: 41 >>---->\0	9C	E8	A9	-1
585	a,Timak Orc Soldier\0	a,Lvl: 42*\0	79	79	FF	-1
586	a,Timak Orc Warrior\0	a,Lvl: 43\0	9C	E8	A9	-1
587	a,Timak Orc Shaman\0	a,Lvl: 44\0	9C	E8	A9	-1
588	a,Timak Orc Overlord\0	a,Lvl: 45*\0	79	79	FF	-1
589	a,Fline\0	a,Lvl: 45 [x2]\0	9C	E8	A9	-1
590	a,Liele\0	a,Lvl: 46 [x2]\0	9C	E8	A9	-1
591	a,Valley Treant\0	a,Lvl: 47 [x2]\0	9C	E8	A9	-1
592	a,Satyr\0	a,Lvl: 48* [x3]\0	79	79	FF	-1
593	a,Unicorn\0	a,Lvl: 49 [x3]\0	9C	E8	A9	-1
594	a,Forest Runner\0	a,Lvl: 50 [x2]\0	9C	E8	A9	-1
595	a,Fline Elder\0	a,Lvl: 51 [x2]\0	9C	E8	A9	-1
596	a,Liele Elder\0	a,Lvl: 52* [x2]\0	79	79	FF	-1
597	a,Valley treant Elder\0	a,Lvl: 53 [x3]\0	9C	E8	A9	-1
598	a,Satyr Elder\0	a,Lvl: 54 [x3]\0	9C	E8	A9	-1
599	a,Unicorn Elder\0	a,Lvl: 55 [x3]\0	9C	E8	A9	-1
600	a,Karul Bugbear\0	a,Lvl: 40\0	9C	E8	A9	-1
601	a,Tamlin Orc\0	a,Lvl: 41\0	9C	E8	A9	-1
602	a,Tamlin Orc Archer\0	a,Lvl: 42 >>---->\0	9C	E8	A9	-1
603	a,Kronbe Spider\0	a,Lvl: 43*\0	79	79	FF	-1
604	a,Lakin\0	a,Lvl: 44\0	9C	E8	A9	-1
605	a,Weird Drake\0	a,Lvl: 45*\0	79	79	FF	-1
606	a,Kuran Kobold\0	a,Lvl: 27 [x2]\0	9C	E8	A9	-1
607	a,Kuran Kobold Warrior\0	a,Lvl: 28 [x2]\0	9C	E8	A9	-1
608	a,Patin Archer\0	a,Lvl: 29* [x2] >>---->\0	79	79	FF	-1
609	a,Lakin Salamander\0	a,Lvl: 30 [x2]\0	9C	E8	A9	-1
610	a,Sentinel Of Water\0	a,Lvl: 31 [x2]\0	9C	E8	A9	-1
611	a,Dre Vanul Warrior\0	a,Lvl: 32 [x2]\0	9C	E8	A9	-1
612	a,Salamander Rowin\0	a,Lvl: 33* [x2]\0	79	79	FF	-1
613	a,Lafi Lizardman\0	a,Lvl: 27 [x2]\0	9C	E8	A9	-1
614	a,Lafi Lizardman Scout\0	a,Lvl: 28 [x2] >>---->\0	9C	E8	A9	-1
615	a,Ritmal Swordsman\0	a,Lvl: 29* [x2]\0	79	79	FF	-1
616	a,Lakin Undine\0	a,Lvl: 30 [x2]\0	9C	E8	A9	-1
617	a,Sentinel Of Water\0	a,Lvl: 31 [x2]\0	9C	E8	A9	-1
618	a,Kanil Succubus\0	a,Lvl: 32 [x2]\0	9C	E8	A9	-1
619	a,Rowin Undine\0	a,Lvl: 33* [x2]\0	79	79	FF	-1
620	a,Cave Beast\0	a,Lvl: 61* [x3]\0	79	79	FF	-1
621	a,Death Wave\0	a,Lvl: 62* [x3]\0	79	79	FF	-1
622	a,Malruk Soldier\0	a,Lvl: 63* [x3]\0	79	79	FF	-1
623	a,Plando\0	a,Lvl: 64* [x4] >>---->\0	79	79	FF	-1
624	a,Cave Howler\0	a,Lvl: 65* [x4]\0	79	79	FF	-1
625	a,Malruk Knight\0	a,Lvl: 66* [x4]\0	79	79	FF	-1
626	a,Malruk Berserker\0	a,Lvl: 67* [x4]\0	79	79	FF	-1
627	a,Malruk Lord\0	a,Lvl: 68* [x5]\0	79	79	FF	-1
628	a,Limal Karinness\0	a,Lvl: 69* [x5]\0	79	79	FF	-1
629	a,Karik\0	a,Lvl: 70* [x5]\0	79	79	FF	-1
630	a,Taik Orc\0	a,Lvl: 40\0	9C	E8	A9	-1
631	a,Taik Orc Archer\0	a,Lvl: 41 >>---->\0	9C	E8	A9	-1
632	a,Taik Orc Warrior\0	a,Lvl: 42*\0	79	79	FF	-1
633	a,Taik Orc Shaman\0	a,Lvl: 43\0	9C	E8	A9	-1
634	a,Taik Orc Captain\0	a,Lvl: 44* [x2]\0	79	79	FF	-1
635	a,Carinkain\0	a,Lvl: 45*\0	79	79	FF	-1
636	a,Forrest of Mirrors Ghost\0	a,Lvl: 46*\0	79	79	FF	-1
637	a,Forrest of Mirrors Ghost\0	a,Lvl: 47*\0	79	79	FF	-1
638	a,Forrest of Mirrors Ghost\0	a,Lvl: 48*\0	79	79	FF	-1
639	a,Mirror\0	a,Lvl: 49 [x2]\0	9C	E8	A9	-1
640	a,Harit Lizardman\0	a,Lvl: 50\0	9C	E8	A9	-1
641	a,Harit Lizardman Grunt\0	a,Lvl: 51\0	9C	E8	A9	-1
642	a,Harit Lizardman Archer\0	a,Lvl: 52* >>---->\0	79	79	FF	-1
643	a,Harit Lizardman Warrior\0	a,Lvl: 53\0	9C	E8	A9	-1
644	a,Harit Lizardman Shaman\0	a,Lvl: 54\0	9C	E8	A9	-1
645	a,Harit Lizardman Matriarch\0	a,Lvl: 55* [x2]\0	79	79	FF	-1
646	a,Halingka\0	a,Lvl: 55 [x2]\0	9C	E8	A9	-1
647	a,Yintzu\0	a,Lvl: 56* [x2]\0	79	79	FF	-1
648	a,Paliote\0	a,Lvl: 57 [x2]\0	9C	E8	A9	-1
649	a,Hamrut\0	a,Lvl: 58* [x2]\0	79	79	FF	-1
650	a,Kranrot\0	a,Lvl: 59* [x2]\0	79	79	FF	-1
651	a,Gamlin\0	a,Lvl: 60 [x2]\0	9C	E8	A9	-1
652	a,Leogul\0	a,Lvl: 61* [x2]\0	79	79	FF	-1
653	a,Lesser Giant\0	a,Lvl: 61 [x3]\0	9C	E8	A9	-1
654	a,Lesser Giant Soldier\0	a,Lvl: 62 [x3]\0	9C	E8	A9	-1
655	a,Lesser Giant Shooter\0	a,Lvl: 63* [x3] >>---->\0	79	79	FF	-1
656	a,Lesser Giant Scout\0	a,Lvl: 63* [x3] >>---->\0	79	79	FF	-1
657	a,Lesser Giant Mage\0	a,Lvl: 64 [x2]\0	9C	E8	A9	-1
658	a,Lesser Giant Elder\0	a,Lvl: 65 [x2]\0	9C	E8	A9	-1
659	a,Grave Wanderer\0	a,Lvl: 45\0	9C	E8	A9	-1
660	a,Archer of Greed\0	a,Lvl: 46* >>---->\0	79	79	FF	-1
661	a,Hatar Ratman Thief\0	a,Lvl: 47\0	9C	E8	A9	-1
662	a,Hatar Ratman Boss\0	a,Lvl: 48\0	9C	E8	A9	-1
663	a,Hatar Hanishee\0	a,Lvl: 49\0	9C	E8	A9	-1
664	a,Deprive\0	a,Lvl: 50*\0	79	79	FF	-1
665	a,Taik Orc Supply\0	a,Lvl: 51\0	9C	E8	A9	-1
666	a,Taik Orc Seeker\0	a,Lvl: 52\0	9C	E8	A9	-1
667	a,Farcran\0	a,Lvl: 53\0	9C	E8	A9	-1
668	a,Grave Guard\0	a,Lvl: 54*\0	79	79	FF	-1
669	a,Taik Orc Supply Leader\0	a,Lvl: 55*\0	79	79	FF	-1
670	a,Crimson Drake\0	a,Lvl: 61*\0	79	79	FF	-1
671	a,Kadios\0	a,Lvl: 62*\0	79	79	FF	-1
672	a,Trives\0	a,Lvl: 63\0	9C	E8	A9	-1
673	a,Falibati\0	a,Lvl: 64*\0	79	79	FF	-1
674	a,Doom Knight\0	a,Lvl: 65*\0	79	79	FF	-1
675	a,Tairim\0	a,Lvl: 50\0	9C	E8	A9	-1
676	a,Judge of Marsh\0	a,Lvl: 65*\0	79	79	FF	-1
677	a,Tulben\0	a,Lvl: 66\0	9C	E8	A9	-1
678	a,Punishment of Undead\0	a,Lvl: 53\0	9C	E8	A9	-1
679	a,Marsh Stalker\0	a,Lvl: 54\0	9C	E8	A9	-1
680	a,Marsh Drake\0	a,Lvl: 55*\0	79	79	FF	-1
681	a,Vanor Silenos\0	a,Lvl: 45\0	9C	E8	A9	-1
682	a,Vanor Silenos Grunt\0	a,Lvl: 46\0	9C	E8	A9	-1
683	a,Vanor Silenos Scout\0	a,Lvl: 47*\0	79	79	FF	-1
684	a,Vanor Silenos Warrior\0	a,Lvl: 48\0	9C	E8	A9	-1
685	a,Vanor Silenos Shaman\0	a,Lvl: 49\0	9C	E8	A9	-1
686	a,Vanor Silenos Chieftain\0	a,Lvl: 50 [x2]\0	9C	E8	A9	-1
687	a,Revenant of Sir Calibus\0	a,Lvl: 40 [x4]\0	9C	E8	A9	-1
688	a,Squire of Calibus\0	a,Lvl: 35 [x1/2]\0	9C	E8	A9	-1
689	a,Demon Tempest\0	a,Lvl: 38 [x3]\0	9C	E8	A9	-1
690	a,Revenant of The Executed\0	a,Lvl: 33 [x1/2]\0	9C	E8	A9	-1
691	a,Trakia\0	a,Lvl: 40 [x4]\0	9C	E8	A9	-1
692	a,Red Eye Guards\0	a,Lvl: 35 [x1/2]\0	9C	E8	A9	-1
693	a,Nurka's Messenger\0	a,Lvl: 36 [x3]\0	9C	E8	A9	-1
694	a,Messenger Escort\0	a,Lvl: 33 [x1/2]\0	9C	E8	A9	-1
695	a,Captain of Queen's Royal Guard\0	a,Lvl: 40 [x4]\0	9C	E8	A9	-1
