id	UNK_0	message	group	rgb[0]	rgb[1]	rgb[2]	UNK_1	item_sound	sys_msg_ref
264	1	u,Нельзя расформировать клан в середине войны.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
265	1	u,Нельзя расформировать клан в течение осады или при защите замка.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
266	1	u,Клан, который имеет клан дом или замок, не может быть расформирован.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
267	1	u,Нет запросов о роспуске.\0	0	79	9B	B0	-1	a,	a,
268	1	u,Игрок уже принадлежит клану.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
269	1	u,Вы не можете исключить себя.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
270	1	u,Вы уже сдались.\0	0	79	9B	B0	-1	a,	a,
271	1	u,Поставить подпись возможно только когда уровень клана выше 3.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
272	1	u,Поставить герб возможно только когда уровень клана выше 3.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
273	1	u,Провозглашение клановой войны возможно только когда уровень клана выше 3\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
274	1	u,Уровень клана увеличен.\0	0	79	9B	B0	-1	a,	a,
275	1	u,Клан не в состоянии увеличить свой уровень.\0	0	79	9B	B0	-1	a,	a,
276	1	u,Вы не имеете необходимых вещей, чтобы изучить умение.\0	4	79	9B	B0	-1	a,ItemSound3.sys_shortage\0	a,
277	1	u,Вы выучили $s1.\0	4	79	9B	B0	-1	a,ItemSound3.sys_enchant_success\0	a,
278	1	u,Вы не имеете достаточного количества SP, чтобы изучить умение.\0	4	79	9B	B0	-1	a,ItemSound3.sys_shortage\0	a,
279	1	u,У вас не хватает денег.\0	4	79	9B	B0	-1	a,ItemSound3.sys_shortage\0	a,
280	1	u,Вы не имеете никаких вещей, чтобы продать.\0	4	79	9B	B0	-1	a,ItemSound3.sys_shortage\0	a,
281	1	a,You do not have enough custody fees.\0	4	79	9B	B0	-1	a,ItemSound3.sys_shortage\0	a,
282	1	u,Склад пуст.\0	4	79	9B	B0	-1	a,	a,
283	1	u,Вы вошли в зону сражений.\0	0	1C	1D	C0	-1	a,AmbSound.lightning_01\0	a,
284	1	u,Вы покинули зону сражений.\0	0	1C	1D	C0	-1	a,AmbSound.lightning_01\0	a,
285	1	u,Клан $s1 успешно поставил печать правителя !\0	0	FA	A3	75	-1	a,ItemSound.quest_giveup\0	a,
286	1	u,Ваш лагерь атакуется!\0	0	79	9B	B0	-1	a,	a,
287	1	u,Клан противника начал ставить печать правителя!\0	0	79	9B	B0	-1	a,	a,
288	1	u,Ворота замка были сломаны!\0	0	1C	1D	C0	-1	a,ItemSound.quest_before_battle\0	a,
289	1	u,Лагерь уже существует, вы не можете строить другой.\0	0	79	9B	B0	-1	a,	a,
290	1	u,Вы не можете установить лагерь здесь.\0	0	79	9B	B0	-1	a,	a,
291	1	u,Клан $s1 стал победителем в осаде замка $s2! \0	0	FA	A3	75	-1	a,ItemSound.quest_giveup\0	a,
292	1	u,Зарегистрировано время осады $s1.\0	0	79	9B	B0	-1	a,	a,
293	1	u,Регистрация на осаду $s1 закончена.\0	0	79	9B	B0	-1	a,	a,
294	1	u,Вы не можете создать лагерь, потому что Вы не находитесь в сражении.\0	0	79	9B	B0	-1	a,	a,
295	1	u,$s1 осада была отменена. Нет осаждающей стороны.\0	0	79	9B	B0	-1	a,	a,
296	1	u,Вы получили $s1 урона от падения с высоты.\0	3	83	83	FF	-1	a,	a,
297	1	u,Вы получили $s1 урона, так как не можете дышать.\0	3	83	83	FF	-1	a,	a,
298	1	u,Вы уронили $s1.\0	0	79	9B	B0	-1	a,	a,
299	1	u,$s1 подобрал $s3 $s2.\0	0	0	FF	FF	-1	a,	a,
300	1	u,$s1 подобрал $s2.\0	0	0	FF	FF	-1	a,	a,
301	1	u,$s2 $s1 исчезло.\0	0	83	83	FF	-1	a,	a,
302	1	u,$s1 исчезло.\0	0	83	83	FF	-1	a,	a,
303	1	u,Выберите изделие для заточки.\0	0	79	9B	B0	-1	a,	a,
304	1	u,Участник клана $s1, зашел в игру.\0	0	0	FF	FF	-1	a,	a,
305	1	u,игрок отказался присоединяться к вашей группе.\0	0	79	9B	B0	-1	a,ItemSound3.sys_denial\0	a,
306	1	u,Вы не можете удалить персонажа.\0	5	79	9B	B0	-1	a,ItemSound3.sys_character_failed\0	a,
307	1	u,Вы не можете торговать со складом.\0	5	79	9B	B0	-1	a,ItemSound3.sys_failed\0	a,
308	1	u,Не удается вступить в клан.\0	5	79	9B	B0	-1	a,ItemSound3.sys_failed\0	a,
309	1	u,Член клана выгнан успешно.\0	0	79	9B	B0	-1	a,	a,
310	1	u,Не удается исключить игрока из клана.\0	5	79	9B	B0	-1	a,ItemSound3.sys_failed\0	a,
311	1	u,Клановая война была принята.\0	0	79	9B	B0	-1	a,	a,
312	1	u,В клановой войне было отказано.\0	0	79	9B	B0	-1	a,ItemSound3.sys_denial\0	a,
313	1	u,Запрос прекращения войны был принят.\0	0	79	9B	B0	-1	a,	a,
314	1	u,Не удалось сдаться.\0	5	79	9B	B0	-1	a,ItemSound3.sys_failed\0	a,
315	1	u,Не удалось лично сдаться.\0	5	79	9B	B0	-1	a,ItemSound3.sys_failed\0	a,
316	1	u,Не удалось выйти из группы.\0	5	79	9B	B0	-1	a,ItemSound3.sys_failed\0	a,
317	1	u,Не удалось выгнать члена группы.\0	5	79	9B	B0	-1	a,ItemSound3.sys_failed\0	a,
318	1	u,Не удалось расформировать группу.\0	5	79	9B	B0	-1	a,ItemSound3.sys_failed\0	a,
319	1	u,У вас получилось открыть дверь.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
320	1	u,У вас не получилось открыть дверь.\0	0	79	9B	B0	-1	a,ItemSound3.sys_failed\0	a,
321	1	u,Не заперто.\0	0	79	9B	B0	-1	a,	a,
322	1	u,Пожалуйста выберите цену продажи.\0	4	79	9B	B0	-1	a,	a,
323	1	u,Ваша сила увеличилась до $s1 уровня.\0	0	79	9B	B0	-1	a,	a,
324	1	u,Вы больше не можете увеличить вашу силу.\0	0	79	9B	B0	-1	a,	a,
325	1	u,Труп уже исчез.\0	0	79	9B	B0	-1	a,	a,
326	1	u,Выбирает цель из списка.\0	4	79	9B	B0	-1	a,	a,
327	1	u,Вы не можете превысить 80 знаков.\0	4	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
328	1	u,Пожалуйста, введите название, используя не более 128 знаков.\0	4	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
329	1	u,Пожалуйста введите содержание, используя меньше чем 3000 знаков.\0	4	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
330	1	u,Короткий ответ не может превысить 128 знаков.\0	4	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
331	1	u,Вы приобрели $s1 SP\0	0	79	9B	B0	-1	a,	a,
332	1	u,Хотите ли вы, чтобы ваши силы восстановили?\0	0	79	9B	B0	-1	a,	a,
333	1	u,Вы получили $s1 повреждение барьером Ядра.\0	3	83	83	FF	-1	a,	a,
334	1	u,Пожалуйста введите сообщение о продаже.\0	0	79	9B	B0	-1	a,	a,
335	1	u,$s1 отменено.\0	0	79	9B	B0	-1	a,	a,
336	1	u,$s1 кристаллизовано. Вы хотите продолжить?\0	4	79	9B	B0	-1	a,	a,
337	1	u,Soulshot не соответствует данному оружию.\0	0	79	9B	B0	-1	a,	a,
338	1	u,Недостаточно soulshots.\0	0	79	9B	B0	-1	a,ItemSound3.sys_shortage\0	a,
339	1	u,Нельзя использовать soulshots.\0	0	79	9B	B0	-1	a,	a,
340	1	u,Частная лавка закрыта.\0	0	79	9B	B0	-1	a,	a,
341	1	u,Недостаточно материалов.\0	0	79	9B	B0	-1	a,ItemSound3.sys_shortage\0	a,
342	1	u,Сила духов задействована.\0	7	79	9B	B0	-1	a,	a,
343	1	u,Спойл не удался, цель не заспойлина.\0	0	79	9B	B0	-1	a,	a,
344	1	u,Сила духов выключена.\0	7	79	9B	B0	-1	a,	a,
345	1	u,Чат включен.\0	0	79	9B	B0	-1	a,	a, \0
346	1	u,Чат отключен.\0	0	79	9B	B0	-1	a,ItemSound3.sys_chat_prohibition\0	a, \0
347	1	u,Неверное количество вещей.\0	5	79	9B	B0	-1	a,	a,
348	1	u,Неправильная цена за изделие.\0	5	79	9B	B0	-1	a,	a,
349	1	u,Частный магазин уже закрыт.\0	0	79	9B	B0	-1	a,	a,
350	1	u,Вещей нет в наличии.\0	0	79	9B	B0	-1	a,	a,
351	1	u,Неверное количество вещей.\0	0	79	9B	B0	-1	a,	a,
352	1	u,Неправильное вещь.\0	5	79	9B	B0	-1	a,	a,
353	1	u,Невозможно купить.\0	5	79	9B	B0	-1	a,	a,
354	1	u,Отмена заточки.\0	0	79	9B	B0	-1	a,	a,
355	1	u,Невыполнение условий заточки.\0	0	79	9B	B0	-1	a,	a,
356	1	u,Отклонение воскрешения.\0	0	79	9B	B0	-1	a,ItemSound3.sys_denial\0	a,
357	1	u,Уже заспойлено.\0	0	79	9B	B0	-1	a,	a,
358	1	u,$s1 час до конца осады замка.\0	0	79	9B	B0	-1	a,	a,
359	1	u,$s1 минута (ы) до конца осады замка.\0	0	79	9B	B0	-1	a,	a,
360	1	u,До окончания осады замка осталось $s1 секунда (ы)!\0	0	79	9B	B0	-1	a,	a,
361	1	u,Сверх-удар!\0	1	79	9B	B0	-1	a,	a,
362	1	u,Получен $s1 бонусный опыт от сверх-удара.\0	0	79	9B	B0	-1	a,	a,
363	1	u,Чат доступен через: $s1 минут.\0	0	79	9B	B0	-1	a,	a,
364	1	u,Введите имя пользователя для поиска.\0	0	79	9B	B0	-1	a,	a,
365	1	u,Вы уверены?\0	0	79	9B	B0	-1	a,	a,
366	1	u,Выберете цвет волос.\0	0	79	9B	B0	-1	a,	a,
367	1	u,Нельзя удалить персонажа в клане.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
368	1	u,Оборудовано +$s1 $s2.\0	0	79	9B	B0	-1	a,	a,
369	1	u,Поднято +$s1 $s2.\0	0	0	FF	FF	-1	a,	a,
370	1	u,Не удается, поднять $s1.\0	0	79	9B	B0	-1	a,	a,
371	1	u,Приобретено +$s1 $s2.\0	0	0	FF	FF	-1	a,	a,
372	1	u,Не удается взять $s1.\0	0	79	9B	B0	-1	a,	a,
373	1	u,Уничтожить +$s1 $s2. Вы желаете продолжить?\0	4	79	9B	B0	-1	a,	a,
374	1	u,Кристаллизовать +$s1 $s2. Вы желаете продолжить?\0	4	79	9B	B0	-1	a,	a,
375	1	u,Выбросить +$s1 $s2.\0	0	79	9B	B0	-1	a,	a,
376	1	u,$s1 поднял(а) +$s2 $s3.\0	0	0	FF	FF	-1	a,	a,
377	1	u,+ $s1 $s2 исчезло.\0	0	83	83	FF	-1	a,	a,
378	1	u,$s1 купил $s2.\0	0	79	9B	B0	-1	a,ItemSound3.sys_exchange_success\0	a,
379	1	u,$s1 купил +$s2 $s3.\0	0	79	9B	B0	-1	a,ItemSound3.sys_exchange_success\0	a,
380	1	u,$s1 купил $s3 $s2 (s).\0	0	79	9B	B0	-1	a,ItemSound3.sys_exchange_success\0	a,
381	1	u,Сервер петиций отключен.\0	6	79	9B	B0	-1	a,	a,
382	1	u,В настоящее время нет пользователей , которые проверяли GM ID.\0	6	79	9B	B0	-1	a,	a,
383	1	u,Запрос, подтвержденный, окончfние консультаций в сервере петиций.\0	6	79	9B	B0	-1	a,	a,
384	1	u,Персонаж находиться вне игры.\0	6	79	9B	B0	-1	a,	a,
385	1	u,Запрос консультации на сервере петиций подтвержден.\0	6	79	9B	B0	-1	a,	a,
386	1	u,Петицию должны запрашивать более 5 персонажей.\0	6	79	9B	B0	-1	a,	a, \0
387	1	u,Окончание петиционной консультации.\0	6	79	9B	B0	-1	a,	a, \0
388	1	u,Не под петиционной консультацией.\0	6	79	9B	B0	-1	a,	a,
389	1	u,Петиционное предложение принято. Квитанция Номер , $s1.\0	6	79	9B	B0	-1	a,	a, \0
390	1	u,Вы уже запросили петицию.\0	6	79	9B	B0	-1	a,	a, \0
391	1	u,Квитанция Номер $s1, петиция отменена.\0	6	79	9B	B0	-1	a,	a, \0
392	1	u,Под петиционным советом.\0	6	79	9B	B0	-1	a,	a,
393	1	u,Не удается, отменить петицию. Пожалуйста, попробуйте позже.\0	6	79	9B	B0	-1	a,	a, \0
394	1	u,Петиционная консультация с $s1, идет полным ходом.\0	6	79	9B	B0	-1	a,	a, \0
395	1	u,Заканчивается петиционная консультация с $s1.\0	6	79	9B	B0	-1	a,	a, \0
396	1	u,Аккаунт временно удален из базы.\0	0	79	9B	B0	-1	a,	a,
397	1	u,Аккаунт заблокирован.\0	0	79	9B	B0	-1	a,	a,
398	1	u,Аккаунт заблокирован.\0	0	79	9B	B0	-1	a,	a,
399	1	u,Системная ошибка.\0	5	79	9B	B0	-1	a,	a,
400	1	u,Выбросить $s1. Вы желаете продолжить?\0	4	79	9B	B0	-1	a,	a,
401	1	u,Взято максимальное количество квестов.\0	4	79	9B	B0	-1	a,	a,
402	1	u,Вы не можете зайти на борт без билета.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
403	1	u,Вы исчерпали лимит ваших денег.\0	0	79	9B	B0	-1	a,	a,
404	1	u,Уровень крафта слишком низок для регистрации этого рецепта.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
405	1	u,Полная цена изделия не слишком высока.\0	0	79	9B	B0	-1	a,	a,
406	1	u,Петиционное прошение принято.\0	6	79	9B	B0	-1	a,	a, \0
407	1	u,Петиция при процессе.\0	6	79	9B	B0	-1	a,	a,
408	1	u,Установить период\0	0	79	9B	B0	-1	a,	a,
409	1	u,Установить время ,$s1: $s2: $s3\0	0	79	9B	B0	-1	a,	a,
410	1	u,Регистрационный период\0	0	79	9B	B0	-1	a,	a,
411	1	u,Время регистрации,$s1: $s2: $s3\0	0	79	9B	B0	-1	a,	a,
412	1	u,Сражение начинается в $s1: $s2: $s4\0	0	79	9B	B0	-1	a,	a,
413	1	u,Сражение закончится в $s1: $s2: $s5\0	0	79	9B	B0	-1	a,	a,
414	1	u,Резервный\0	0	79	9B	B0	-1	a,	a,
415	1	u,Под Осадой\0	0	79	9B	B0	-1	a,	a,
416	1	u,Невозможно обменять.\0	0	79	9B	B0	-1	a,	a,
417	1	u,$s1 было снято.\0	0	79	9B	B0	-1	a,	a,
418	1	u,Большое различие между ценой изделия и ее стандартной ценой. Пожалуйста проверьте.\0	4	79	9B	B0	-1	a,	a,
419	1	u,$s1 минуты (а) осталась от определяемого времени использования.\0	0	79	9B	B0	-1	a,	a,
420	1	u,Время истекло.\0	0	79	9B	B0	-1	a,	a,
421	1	u,Другой человек зашел под тем же аккаунтом.\0	0	79	9B	B0	-1	a,	a,
422	1	u,Вы превысили ограничение по весу.\0	0	79	9B	B0	-1	a,	a,
423	1	u,Заточку нельзя отменить.\0	0	79	9B	B0	-1	a,	a,
424	1	u,Не соответствует усиливающим условиям свитка.\0	0	79	9B	B0	-1	a,	a,
425	1	u,Не получается создать вещь: уровень крафта слишком низкий.\0	0	79	9B	B0	-1	a,	a,
